T,0025CB05,8.53,5.63,1.52,12,1618571816.441,1,*,G0.80,S01-S02-S04
T,0025C9EB,0.42,9.49,1.52,12,1618571816.481,1,*,G1.38,S01-S04-S05
T,0025CB03,11.26,2.51,1.52,12,1618571816.546,1,*,G1.01,S01-S04-S05
T,0025CAF6,9.31,7.69,1.52,12,1618571816.561,1,0.19,G0.50,S01-S02-S04-S05
T,0025C9E6,5.00,4.62,1.52,12,1618571816.564,1,0.13,G0.51,S02-S04-S05-S01
T,0025C9EB,0.43,9.45,1.52,12,1618571816.615,1,*,G1.38,S01-S04-S05
T,0025CB03,10.78,2.06,1.52,12,1618571816.684,1,0.07,G0.54,S01-S02-S04-S05
T,0025CAF6,9.31,7.48,1.52,12,1618571816.695,1,0.00,G0.50,S01-S02-S04-S05
T,0025C9E6,5.19,4.59,1.52,12,1618571816.695,1,0.07,G0.51,S01-S02-S04-S05
T,0025CB05,8.54,5.86,1.52,12,1618571816.712,1,*,G0.80,S02-S04-S01
T,0025C9EB,0.81,9.80,1.52,12,1618571816.749,1,*,G1.30,S01-S04-S05
T,0025CB03,10.92,2.19,1.52,12,1618571816.818,1,0.00,G0.54,S01-S02-S04-S05
T,0025CAF6,9.31,7.26,1.52,12,1618571816.829,1,0.00,G0.50,S01-S02-S04-S05
T,0025C9E6,5.10,4.50,1.52,12,1618571816.829,1,0.34,G0.51,S01-S02-S04-S05
T,0025CB05,8.17,5.68,1.52,12,1618571816.846,1,*,G0.78,S01-S02-S04
T,0025C9EB,0.94,9.94,1.52,12,1618571816.886,1,*,G1.26,S04-S05-S01
T,0025CB03,10.82,2.55,1.52,12,1618571816.955,1,0.01,G0.53,S01-S02-S04-S05
T,0025C9E6,5.46,4.40,1.52,12,1618571816.961,1,0.52,G0.51,S01-S02-S04-S05
T,0025CAF6,9.31,7.08,1.52,12,1618571816.964,1,0.02,G0.50,S01-S02-S04-S05
T,0025CB05,8.37,5.88,1.52,12,1618571816.981,1,*,G0.80,S01-S02-S04
T,0025C9EB,0.81,10.07,1.52,12,1618571817.019,1,*,G1.28,S01-S04-S05
T,0025CB03,10.95,2.38,1.52,12,1618571817.091,1,0.64,G0.53,S01-S02-S04-S05
T,0025C9E6,5.65,4.37,1.52,12,1618571817.094,1,0.39,G0.51,S01-S02-S04-S05
T,0025CAF6,9.63,7.11,1.52,12,1618571817.100,1,0.38,G0.50,S01-S02-S04-S05
T,0025CB05,8.17,5.90,1.52,12,1618571817.117,1,*,G0.79,S01-S02-S04
T,0025C9EB,0.78,10.09,1.52,12,1618571817.154,1,*,G1.29,S01-S04-S05
T,0025C9E6,5.77,4.49,1.52,12,1618571817.228,1,0.63,G0.51,S01-S02-S04-S05
T,0025CB03,10.98,3.26,1.52,12,1618571817.228,1,*,G0.95,S01-S04-S05
T,0025CAF6,9.63,6.74,1.52,12,1618571817.234,1,0.00,G0.50,S01-S02-S04-S05
T,0025CB05,7.39,5.58,1.52,12,1618571817.251,1,*,G0.91,S02-S04-S05
T,0025C9EB,0.78,10.06,1.52,12,1618571817.288,1,*,G1.29,S01-S04-S05
T,0025C9E6,5.97,4.47,1.52,12,1618571817.362,1,0.49,G0.51,S01-S02-S04-S05
T,0025CB03,10.72,2.91,1.52,12,1618571817.365,1,0.02,G0.52,S02-S04-S05-S01
T,0025CAF6,9.53,6.42,1.52,12,1618571817.368,1,0.02,G0.50,S01-S02-S04-S05
T,0025CB05,7.59,5.75,1.52,12,1618571817.385,1,*,G0.91,S02-S04-S05
T,0025C9EB,0.91,10.35,1.52,12,1618571817.422,1,*,G1.25,S01-S04-S05
T,0025C9E6,6.16,4.46,1.52,12,1618571817.494,1,0.37,G0.51,S01-S02-S04-S05
T,0025CB03,10.59,3.04,1.52,12,1618571817.500,1,0.08,G0.52,S01-S02-S04-S05
T,0025CAF6,9.40,6.11,1.52,12,1618571817.502,1,0.03,G0.50,S01-S02-S04-S05
T,0025CB05,7.38,5.55,1.52,12,1618571817.522,1,*,G0.91,S02-S04-S05
T,0025C9EB,0.78,10.68,1.52,12,1618571817.560,1,*,G1.26,S04-S05-S01
T,0025C9E6,6.37,4.68,1.52,12,1618571817.628,1,0.23,G0.50,S01-S02-S04-S05
T,0025CAF6,9.32,6.03,1.52,12,1618571817.637,1,*,G0.85,S01-S02-S04
T,0025CB03,10.83,3.29,1.52,12,1618571817.637,1,0.09,G0.52,S01-S02-S04-S05
T,0025C9EB,0.83,10.64,1.52,12,1618571817.694,1,*,G1.25,S05-S01-S04
T,0025C9E6,6.49,4.57,1.52,12,1618571817.761,1,0.49,G0.50,S01-S02-S04-S05
T,0025CAF6,9.21,5.64,1.52,12,1618571817.770,1,0.06,G0.50,S01-S02-S04-S05
T,0025CB03,11.01,3.09,1.52,12,1618571817.773,1,0.27,G0.52,S01-S02-S04-S05
T,0025C9EB,0.66,10.79,1.52,12,1618571817.827,1,*,G1.28,S01-S04-S05
T,0025C9E6,6.62,4.68,1.52,12,1618571817.896,1,0.77,G0.50,S01-S02-S04-S05
T,0025CAF6,8.02,4.03,1.52,12,1618571817.904,1,12.27,G0.51,S01-S02-S04-S05
T,0025CB03,10.94,3.62,1.52,12,1618571817.910,1,*,G0.92,S04-S05-S01
T,0025C9EB,0.84,10.65,1.52,12,1618571817.961,1,*,G1.25,S01-S04-S05
T,0025C9E6,6.78,4.66,1.52,12,1618571818.028,1,0.09,G0.50,S01-S02-S04-S05
T,0025CAF6,9.03,5.18,1.52,12,1618571818.039,1,0.50,G0.50,S01-S02-S04-S05
T,0025CB03,10.73,3.64,1.52,12,1618571818.045,1,0.13,G0.51,S01-S02-S04-S05
T,0025CB05,7.04,5.39,1.52,12,1618571818.062,1,*,G0.74,S01-S02-S04
T,0025C9EB,2.90,13.74,1.52,12,1618571818.096,1,21.36,G0.56,S01-S02-S04-S05
T,0025C9E6,6.99,4.66,1.52,12,1618571818.162,1,0.04,G0.50,S01-S02-S04-S05
T,0025CAF6,9.08,5.32,1.52,12,1618571818.173,1,0.00,G0.50,S01-S02-S04-S05
T,0025CB03,10.73,3.63,1.52,12,1618571818.182,1,0.12,G0.51,S01-S02-S04-S05
T,0025CB05,6.63,5.45,1.52,12,1618571818.199,1,*,G0.73,S01-S02-S04
T,0025C9EB,0.90,11.07,1.52,12,1618571818.230,1,*,G1.22,S01-S04-S05
T,0025C9E6,7.19,4.65,1.52,12,1618571818.293,1,0.02,G0.50,S01-S02-S04-S05
T,0025CAF6,8.98,5.01,1.52,12,1618571818.308,1,0.03,G0.50,S01-S02-S04-S05
T,0025CB03,11.60,4.16,1.52,12,1618571818.316,1,2.35,G0.52,S01-S02-S04-S05
T,0025C9EB,0.85,11.10,1.52,12,1618571818.365,1,*,G1.23,S01-S04-S05
T,0025C9E6,7.51,4.54,1.52,12,1618571818.428,1,0.06,G0.50,S01-S02-S04-S05
T,0025CAF6,8.20,4.16,1.52,12,1618571818.442,1,4.65,G0.51,S01-S02-S04-S05
T,0025CB03,10.75,3.86,1.52,12,1618571818.453,1,0.07,G0.51,S01-S02-S04-S05
T,0025CB05,5.90,5.35,1.52,12,1618571818.470,1,*,G0.86,S04-S05-S02
T,0025C9EB,0.90,11.38,1.52,12,1618571818.499,1,*,G1.21,S01-S04-S05
T,0025C9E6,7.46,4.88,1.52,12,1618571818.562,1,0.97,G0.50,S02-S04-S05-S01
T,0025CAF6,8.41,3.94,1.52,12,1618571818.577,1,4.02,G0.51,S01-S02-S04-S05
T,0025CB03,10.77,4.08,1.52,12,1618571818.591,1,0.03,G0.51,S04-S05-S01-S02
T,0025CB05,5.88,5.17,1.52,12,1618571818.605,1,*,G0.87,S02-S04-S05
T,0025C9EB,1.76,12.12,1.52,12,1618571818.634,1,3.57,G0.55,S01-S02-S04-S05
T,0025C9E6,7.87,5.11,1.52,12,1618571818.694,1,0.70,G0.50,S01-S02-S04-S05
T,0025CAF6,8.60,3.84,1.52,12,1618571818.711,1,1.24,G0.51,S01-S02-S04-S05
T,0025CB03,10.24,4.39,1.52,12,1618571818.725,1,0.00,G0.51,S01-S02-S04-S05
T,0025C9EB,1.34,12.44,1.52,12,1618571818.768,1,*,G0.70,S02-S04-S05
T,0025C9E6,8.67,5.80,1.52,12,1618571818.828,1,5.76,G0.50,S01-S02-S04-S05
T,0025CAF6,9.00,4.33,1.52,12,1618571818.845,1,*,G0.80,S01-S02-S04
T,0025CB03,10.34,4.52,1.52,12,1618571818.862,1,0.09,G0.51,S01-S02-S04-S05
T,0025C9EB,1.68,12.19,1.52,12,1618571818.902,1,2.35,G0.55,S01-S02-S04-S05
T,0025C9E6,7.85,4.88,1.52,12,1618571818.960,1,0.68,G0.50,S01-S02-S04-S05
T,0025CB03,10.57,4.75,1.52,12,1618571818.997,1,0.09,G0.51,S01-S02-S04-S05
T,0025C9EB,1.68,11.95,1.52,12,1618571819.039,1,1.50,G0.55,S01-S02-S04-S05
T,0025C9E6,7.63,4.69,1.52,12,1618571819.093,1,*,G0.97,S01-S04-S05
T,0025CAF6,8.65,3.52,1.52,12,1618571819.113,1,0.08,G0.51,S01-S02-S04-S05
T,0025CB03,10.71,4.85,1.52,12,1618571819.133,1,0.00,G0.51,S01-S02-S04-S05
T,0025CB05,5.32,5.43,1.52,12,1618571819.148,1,*,G0.70,S02-S04-S01
T,0025C9EB,1.80,12.06,1.52,12,1618571819.173,1,2.05,G0.55,S01-S02-S04-S05
T,0025C9E6,7.89,4.75,1.52,12,1618571819.228,1,*,G0.95,S01-S04-S05
T,0025CB03,11.44,5.17,1.52,12,1618571819.270,1,*,G0.83,S01-S04-S05
T,0025CB05,5.37,5.22,1.52,12,1618571819.282,1,*,G0.69,S01-S02-S04
T,0025C9EB,1.76,12.08,1.52,12,1618571819.308,1,0.39,G0.55,S01-S02-S04-S05
T,0025C9E6,8.63,5.42,1.52,12,1618571819.359,1,0.76,G0.50,S01-S02-S04-S05
T,0025CAF6,8.69,3.19,1.52,12,1618571819.382,1,0.28,G0.52,S01-S02-S04-S05
T,0025CB03,10.92,5.26,1.52,12,1618571819.408,1,*,G0.83,S05-S01-S04
T,0025CB05,4.43,5.41,1.52,12,1618571819.416,1,*,G0.83,S02-S04-S05
T,0025C9EB,1.93,12.17,1.52,12,1618571819.442,1,1.42,G0.54,S01-S02-S04-S05
T,0025C9E6,8.36,5.00,1.52,12,1618571819.494,1,0.15,G0.50,S01-S02-S04-S05
T,0025CAF6,8.47,3.03,1.52,12,1618571819.517,1,0.12,G0.52,S01-S02-S04-S05
T,0025CB03,10.60,5.62,1.52,12,1618571819.542,1,0.16,G0.51,S01-S02-S04-S05
T,0025CB05,4.39,5.37,1.52,12,1618571819.554,1,*,G0.83,S05-S02-S04
T,0025C9EB,2.13,12.21,1.52,12,1618571819.577,1,0.90,G0.54,S01-S02-S04-S05
T,0025C9E6,8.40,4.86,1.52,12,1618571819.625,1,*,G0.92,S01-S04-S05
T,0025CAF6,8.56,3.20,1.52,12,1618571819.651,1,*,G0.78,S01-S02-S04
T,0025CB03,10.38,5.61,1.52,12,1618571819.679,1,0.12,G0.50,S01-S02-S04-S05
T,0025CB05,4.79,4.91,1.52,12,1618571819.688,1,*,G0.86,S02-S04-S05
T,0025C9EB,2.24,12.12,1.52,12,1618571819.711,1,0.71,G0.54,S01-S02-S04-S05
T,0025C9E6,8.81,5.20,1.52,12,1618571819.759,1,0.58,G0.50,S01-S02-S04-S05
T,0025CAF6,8.55,3.20,1.52,12,1618571819.785,1,*,G0.78,S01-S02-S04
T,0025CB03,9.94,5.98,1.52,12,1618571819.814,1,0.01,G0.50,S01-S02-S04-S05
T,0025CB05,4.13,5.41,1.52,12,1618571819.825,1,*,G0.82,S04-S05-S02
T,0025C9EB,2.17,12.17,1.52,12,1618571819.845,1,0.24,G0.54,S01-S02-S04-S05
T,0025C9E6,8.90,5.32,1.52,12,1618571819.894,1,0.25,G0.50,S01-S02-S04-S05
T,0025CAF6,8.53,2.95,1.52,12,1618571819.919,1,*,G0.78,S01-S02-S04
T,0025CB03,10.43,6.38,1.52,12,1618571819.951,1,0.23,G0.50,S01-S02-S04-S05
T,0025CB05,3.94,5.62,1.52,12,1618571819.959,1,*,G0.81,S02-S04-S05
T,0025C9EB,2.33,12.04,1.52,12,1618571819.979,1,0.56,G0.53,S01-S02-S04-S05
T,0025C9E6,8.90,5.10,1.52,12,1618571820.026,1,0.21,G0.50,S01-S02-S04-S05
T,0025CAF6,8.52,2.69,1.52,12,1618571820.054,1,*,G0.79,S01-S02-S04
T,0025CB03,10.04,5.86,1.52,12,1618571820.086,1,*,G0.81,S01-S04-S05
T,0025CB05,4.14,5.42,1.52,12,1618571820.094,1,*,G0.82,S02-S04-S05
T,0025C9EB,2.43,12.11,1.52,12,1618571820.114,1,0.92,G0.53,S01-S02-S04-S05
T,0025C9E6,8.92,4.94,1.52,12,1618571820.160,1,*,G0.89,S01-S04-S05
T,0025CAF6,8.52,2.42,1.52,12,1618571820.189,1,*,G0.80,S01-S02-S04
T,0025CB03,10.42,6.43,1.52,12,1618571820.223,1,*,G0.71,S01-S02-S05
T,0025CB05,3.67,5.63,1.52,12,1618571820.231,1,*,G0.81,S02-S04-S05
T,0025C9EB,2.67,12.18,1.52,12,1618571820.249,1,1.16,G0.53,S01-S02-S04-S05
T,0025C9E6,9.26,5.12,1.52,12,1618571820.291,1,0.11,G0.50,S01-S02-S04-S05
T,0025CAF6,8.51,2.15,1.52,12,1618571820.323,1,0.00,G0.54,S01-S02-S04-S05
T,0025CB03,10.37,6.30,1.52,12,1618571820.360,1,1.10,G0.50,S01-S02-S04-S05
T,0025CB05,3.47,5.84,1.52,12,1618571820.366,1,*,G0.80,S02-S04-S05
T,0025C9EB,2.73,12.12,1.52,12,1618571820.383,1,0.38,G0.53,S01-S02-S04-S05
T,0025C9E6,9.38,5.04,1.52,12,1618571820.426,1,0.00,G0.50,S01-S02-S04-S05
T,0025CAF6,8.65,2.03,1.52,12,1618571820.457,1,0.01,G0.55,S01-S02-S04-S05
T,0025CB03,10.36,6.33,1.52,12,1618571820.494,1,2.35,G0.50,S01-S02-S04-S05
T,0025CB05,3.50,5.99,1.52,12,1618571820.500,1,*,G0.80,S02-S04-S05
T,0025C9EB,2.74,12.11,1.52,12,1618571820.517,1,0.38,G0.53,S01-S02-S04-S05
T,0025C9E6,9.55,5.12,1.52,12,1618571820.560,1,0.06,G0.50,S05-S01-S02-S04
T,0025CB03,9.98,7.00,1.52,12,1618571820.631,1,0.62,G0.50,S01-S02-S04-S05
T,0025C9EB,2.89,12.21,1.52,12,1618571820.651,1,0.15,G0.53,S01-S02-S04-S05
T,0025C9E6,10.84,5.96,1.52,12,1618571820.692,1,3.86,G0.51,S01-S02-S04-S05
T,0025CAF6,8.66,1.20,1.52,12,1618571820.726,1,0.00,G0.58,S01-S02-S04-S05
T,0025CB03,9.87,7.35,1.52,12,1618571820.769,1,0.03,G0.50,S02-S04-S05-S01
T,0025C9EB,3.12,12.23,1.52,12,1618571820.786,1,0.26,G0.53,S01-S02-S04-S05
T,0025C9E6,9.97,5.35,1.52,12,1618571820.824,1,0.02,G0.50,S01-S02-S04-S05
T,0025CAF6,8.76,1.06,1.52,12,1618571820.861,1,0.02,G0.58,S01-S02-S04-S05
T,0025CB03,9.66,7.56,1.52,12,1618571820.904,1,0.06,G0.50,S01-S02-S04-S05
T,0025C9EB,3.32,12.27,1.52,12,1618571820.921,1,0.41,G0.53,S01-S02-S04-S05
T,0025C9E6,10.17,5.15,1.52,12,1618571820.958,1,0.00,G0.50,S01-S02-S04-S05
T,0025CB03,9.87,7.81,1.52,12,1618571821.040,1,0.02,G0.50,S01-S02-S04-S05
T,0025C9EB,3.51,12.07,1.52,12,1618571821.057,1,0.76,G0.52,S01-S02-S04-S05
T,0025C9E6,11.78,6.09,1.52,12,1618571821.091,1,5.69,G0.52,S01-S02-S04-S05
T,0025CAF6,8.74,0.45,1.52,12,1618571821.131,1,0.01,G0.61,S04-S05-S01-S02
T,0025CB03,10.20,7.88,1.52,12,1618571821.177,1,0.02,G0.50,S05-S01-S02-S04
T,0025C9EB,3.60,12.22,1.52,12,1618571821.191,1,1.25,G0.53,S01-S02-S04-S05
T,0025C9E6,10.64,5.39,1.52,12,1618571821.226,1,*,G0.83,S05-S01-S04
T,0025CAF6,8.82,0.62,1.52,12,1618571821.266,1,0.04,G0.60,S04-S05-S01-S02
T,0025CB03,10.09,7.61,1.52,12,1618571821.311,1,0.05,G0.50,S01-S02-S04-S05
T,0025C9EB,3.80,12.24,1.52,12,1618571821.326,1,1.55,G0.53,S01-S02-S04-S05
T,0025C9E6,10.70,5.33,1.52,12,1618571821.357,1,0.12,G0.51,S01-S02-S04-S05
T,0025CAF6,8.88,0.16,1.52,12,1618571821.400,1,0.30,G0.63,S04-S05-S01-S02
T,0025CB03,9.77,7.95,1.52,12,1618571821.449,1,0.73,G0.50,S01-S02-S04-S05
T,0025C9EB,4.38,12.81,1.52,12,1618571821.461,1,3.77,G0.54,S01-S02-S04-S05
T,0025C9E6,10.93,5.32,1.52,12,1618571821.492,1,0.16,G0.51,S05-S01-S02-S04
T,0025CAF6,8.87,0.16,1.52,12,1618571821.532,1,0.30,G0.63,S01-S02-S04-S05
T,0025CB03,9.88,8.21,1.52,12,1618571821.584,1,0.99,G0.50,S01-S02-S04-S05
T,0025C9EB,4.05,12.23,1.52,12,1618571821.596,1,0.82,G0.53,S01-S02-S04-S05
T,0025C9E6,10.83,5.37,1.52,12,1618571821.624,1,*,G0.69,S01-S02-S05
T,0025CB03,10.03,8.57,1.52,12,1618571821.722,1,*,G0.71,S01-S04-S05
T,0025C9EB,4.19,12.34,1.52,12,1618571821.731,1,0.48,G0.53,S01-S02-S04-S05
T,0025C9E6,11.24,5.28,1.52,12,1618571821.757,1,0.63,G0.51,S01-S02-S04-S05
T,0025CB03,9.53,8.94,1.52,12,1618571821.857,1,0.00,G0.50,S01-S02-S04-S05
T,0025C9EB,4.50,12.23,1.52,12,1618571821.866,1,0.49,G0.53,S04-S05-S01-S02
T,0025C9E6,11.48,5.27,1.52,12,1618571821.892,1,0.73,G0.51,S05-S01-S02-S04
T,0025CB03,9.43,9.30,1.52,12,1618571821.995,1,0.05,G0.50,S02-S04-S05-S01
T,0025C9EB,4.56,12.20,1.52,12,1618571821.998,1,0.05,G0.53,S01-S02-S04-S05
T,0025C9E6,11.40,5.31,1.52,12,1618571822.024,1,*,G0.69,S01-S02-S05
T,0025CB03,9.52,9.19,1.52,12,1618571822.131,1,*,G0.71,S01-S04-S05
T,0025C9EB,4.78,12.22,1.52,12,1618571822.134,1,0.13,G0.53,S01-S02-S04-S05
T,0025C9E6,11.67,4.87,1.52,12,1618571822.157,1,1.34,G0.52,S01-S02-S04-S05
T,0025CB03,9.81,9.73,1.52,12,1618571822.266,1,*,G0.69,S01-S04-S05
T,0025C9EB,4.76,12.22,1.52,12,1618571822.269,1,0.13,G0.53,S01-S02-S04-S05
T,0025C9E6,11.81,4.98,1.52,12,1618571822.289,1,0.81,G0.52,S01-S02-S04-S05
T,0025C9EB,5.03,12.15,1.52,12,1618571822.404,1,0.69,G0.52,S01-S02-S04-S05
T,0025CB03,9.67,9.32,1.52,12,1618571822.404,1,0.44,G0.50,S04-S05-S01-S02
T,0025C9E6,11.57,5.18,1.52,12,1618571822.424,1,*,G0.68,S01-S02-S05
T,0025C9EB,5.07,12.12,1.52,12,1618571822.539,1,0.12,G0.52,S01-S02-S04-S05
T,0025CB03,8.88,10.03,1.52,12,1618571822.539,1,*,G0.89,S01-S02-S05
T,0025C9E6,12.02,4.80,1.52,12,1618571822.556,1,1.19,G0.52,S01-S02-S04-S05
T,0025C9EB,5.30,12.12,1.52,12,1618571822.674,1,0.00,G0.52,S02-S04-S05-S01
T,0025CB03,9.84,9.73,1.52,12,1618571822.674,1,*,G0.86,S02-S04-S05
T,0025C9E6,11.67,4.83,1.52,12,1618571822.689,1,*,G0.68,S01-S02-S05
T,0025C9EB,5.35,12.10,1.52,12,1618571822.806,1,0.00,G0.52,S01-S02-S04-S05
T,0025CB03,9.29,10.26,1.52,12,1618571822.812,1,0.05,G0.50,S01-S02-S04-S05
T,0025C9E6,11.83,4.67,1.52,12,1618571822.824,1,*,G0.68,S01-S02-S05
T,0025C9EB,5.31,12.13,1.52,12,1618571822.941,1,0.00,G0.52,S01-S02-S04-S05
T,0025CB03,9.10,10.74,1.52,12,1618571822.947,1,0.07,G0.51,S01-S02-S04-S05
T,0025C9EB,5.40,12.01,1.52,12,1618571823.077,1,0.03,G0.52,S01-S02-S04-S05
T,0025CB03,9.10,10.98,1.52,12,1618571823.083,1,0.04,G0.51,S01-S02-S04-S05
T,0025C9E6,11.92,4.36,1.52,12,1618571823.088,1,*,G0.67,S01-S02-S05
T,0025C9EB,5.51,12.22,1.52,12,1618571823.211,1,0.45,G0.53,S01-S02-S04-S05
T,0025CB03,10.55,12.93,1.52,12,1618571823.220,1,65.94,G0.54,S01-S02-S04-S05
T,0025C9E6,12.05,4.09,1.52,12,1618571823.223,1,*,G0.67,S01-S02-S05
T,0025C9EB,5.96,11.91,1.52,12,1618571823.346,1,0.00,G0.52,S01-S02-S04-S05
T,0025C9E6,12.17,3.70,1.52,12,1618571823.355,1,0.79,G0.53,S01-S02-S04-S05
T,0025CB03,9.52,10.75,1.52,12,1618571823.358,1,*,G0.69,S05-S01-S04
T,0025C9EB,5.96,12.15,1.52,12,1618571823.481,1,0.00,G0.53,S01-S02-S04-S05
T,0025C9E6,10.33,0.10,1.52,12,1618571823.489,1,32.04,G0.64,S01-S02-S04-S05
T,0025CB03,8.74,11.15,1.52,12,1618571823.492,1,*,G0.98,S01-S02-S05
T,0025C9EB,6.14,12.17,1.52,12,1618571823.615,1,0.00,G0.53,S01-S02-S04-S05
T,0025C9E6,12.18,3.44,1.52,12,1618571823.624,1,0.31,G0.53,S04-S05-S01-S02
T,0025CB03,8.76,11.36,1.52,12,1618571823.630,1,*,G1.00,S01-S02-S05
T,0025C9EB,6.24,12.04,1.52,12,1618571823.750,1,0.02,G0.52,S01-S02-S04-S05
T,0025C9E6,12.07,3.30,1.52,12,1618571823.755,1,0.11,G0.53,S01-S02-S04-S05
T,0025CB03,8.72,11.34,1.52,12,1618571823.764,1,*,G1.00,S01-S02-S05
T,0025C9EB,6.28,12.04,1.52,12,1618571823.884,1,0.01,G0.52,S01-S02-S04-S05
T,0025C9E6,12.23,2.90,1.52,12,1618571823.890,1,0.47,G0.53,S05-S01-S02-S04
T,0025CB03,9.36,12.27,1.52,12,1618571823.902,1,*,G0.71,S01-S04-S05
T,0025CAF6,4.49,1.91,1.52,12,1618571823.953,1,11.11,G0.55,S05-S01-S02-S04
T,0025C9EB,6.41,12.16,1.52,12,1618571824.019,1,0.08,G0.53,S01-S02-S04-S05
T,0025C9E6,12.08,2.54,1.52,12,1618571824.022,1,0.06,G0.53,S01-S02-S04-S05
T,0025CB03,9.45,11.48,1.52,12,1618571824.037,1,*,G0.81,S02-S04-S05
T,0025C9E6,12.29,2.58,1.52,12,1618571824.154,1,0.50,G0.53,S01-S02-S04-S05
T,0025C9EB,6.52,12.04,1.52,12,1618571824.154,1,0.20,G0.52,S01-S02-S04-S05
T,0025CB03,9.49,12.14,1.52,12,1618571824.174,1,0.03,G0.52,S01-S02-S04-S05
T,0025C9E6,12.41,2.37,1.52,12,1618571824.288,1,*,G0.97,S01-S02-S04
T,0025CAF6,5.61,0.17,1.52,12,1618571824.355,1,*,G1.44,S02-S04-S05
T,0025C9E6,12.47,2.14,1.52,12,1618571824.423,1,0.07,G0.54,S02-S04-S05-S01
T,0025C9EB,6.64,12.16,1.52,12,1618571824.423,1,0.40,G0.53,S01-S02-S04-S05
T,0025CB03,9.27,11.97,1.52,12,1618571824.446,1,2.12,G0.52,S01-S02-S04-S05
T,0025CAF6,3.67,2.21,1.52,12,1618571824.489,1,8.10,G0.54,S01-S02-S04-S05
T,0025C9E6,12.20,1.91,1.52,12,1618571824.555,1,0.32,G0.54,S01-S02-S04-S05
T,0025C9EB,6.72,12.05,1.52,12,1618571824.558,1,0.10,G0.52,S01-S02-S04-S05
T,0025CB03,9.38,12.26,1.52,12,1618571824.584,1,*,G0.82,S02-S04-S05
T,0025C9E6,12.42,1.90,1.52,12,1618571824.689,1,*,G0.97,S04-S01-S02
T,0025C9EB,7.03,12.18,1.52,12,1618571824.692,1,0.13,G0.53,S01-S02-S04-S05
T,0025CB03,9.24,12.06,1.52,12,1618571824.718,1,0.43,G0.52,S01-S02-S04-S05
T,0025C9E6,12.45,1.62,1.52,12,1618571824.821,1,*,G0.97,S01-S02-S04
T,0025C9EB,7.03,12.18,1.52,12,1618571824.827,1,0.13,G0.53,S01-S02-S04-S05
T,0025CB03,9.28,12.73,1.52,12,1618571824.856,1,3.17,G0.54,S01-S02-S04-S05
T,0025CAF6,4.97,0.30,1.52,12,1618571824.893,1,*,G1.38,S02-S04-S05
T,0025C9E6,12.91,1.76,1.52,12,1618571824.956,1,*,G1.00,S01-S02-S04
T,0025C9EB,7.14,12.31,1.52,12,1618571824.961,1,0.29,G0.53,S01-S02-S04-S05
T,0025CB05,1.64,10.98,1.52,12,1618571824.970,1,*,G1.11,S01-S04-S05
T,0025CB03,10.20,11.91,1.52,12,1618571824.993,1,0.67,G0.52,S01-S02-S04-S05
T,0025CAF6,4.93,0.02,1.52,12,1618571825.029,1,*,G1.44,S04-S05-S02
T,0025C9E6,12.68,1.40,1.52,12,1618571825.087,1,0.02,G0.56,S01-S02-S04-S05
T,0025C9EB,7.09,12.18,1.52,12,1618571825.095,1,0.69,G0.53,S01-S02-S04-S05
T,0025CB05,1.34,11.06,1.52,12,1618571825.104,1,*,G1.15,S01-S04-S05
T,0025CB03,10.01,12.25,1.52,12,1618571825.129,1,*,G1.03,S01-S02-S05
T,0025CAF6,4.71,0.11,1.52,12,1618571825.161,1,*,G1.42,S02-S04-S05
T,0025C9E6,12.92,1.12,1.52,12,1618571825.221,1,0.23,G0.57,S01-S02-S04-S05
T,0025C9EB,7.47,11.94,1.52,12,1618571825.229,1,0.32,G0.52,S01-S02-S04-S05
T,0025CB05,0.94,10.74,1.52,12,1618571825.241,1,*,G1.23,S01-S04-S05
T,0025CB03,14.45,10.18,1.52,12,1618571825.264,1,60.69,G0.61,S01-S02-S04-S05
T,0025CAF6,4.97,0.03,1.52,12,1618571825.295,1,*,G1.44,S02-S04-S05
T,0025C9EB,12.29,8.77,1.52,12,1618571825.367,1,103.22,G0.53,S02-S04-S05-S01
T,0025CB03,9.46,12.87,1.52,12,1618571825.401,1,*,G1.12,S01-S02-S05
T,0025CAF6,4.37,0.31,1.52,12,1618571825.429,1,*,G1.36,S02-S04-S05
T,0025C9E6,12.90,0.85,1.52,12,1618571825.487,1,*,G0.72,S01-S02-S05
T,0025C9EB,7.80,12.07,1.52,12,1618571825.501,1,0.37,G0.52,S05-S01-S02-S04
T,0025CAF6,3.46,0.92,1.52,12,1618571825.564,1,*,G1.20,S02-S04-S05
T,0025C9EB,7.66,12.19,1.52,12,1618571825.635,1,0.18,G0.53,S01-S02-S04-S05
T,0025CB03,9.52,13.27,1.52,12,1618571825.673,1,*,G1.17,S01-S02-S05
T,0025CAF6,3.36,0.58,1.52,12,1618571825.699,1,*,G1.26,S02-S04-S05
T,0025C9EB,7.71,12.20,1.52,12,1618571825.770,1,0.82,G0.53,S01-S02-S04-S05
T,0025CB03,10.74,12.26,1.52,12,1618571825.810,1,1.16,G0.53,S01-S02-S04-S05
T,0025C9EB,7.80,12.32,1.52,12,1618571825.904,1,0.36,G0.53,S01-S02-S04-S05
T,0025CB03,10.89,12.15,1.52,12,1618571825.944,1,1.65,G0.52,S01-S02-S04-S05
T,0025CAF6,3.36,0.52,1.52,12,1618571825.967,1,*,G1.28,S02-S04-S05
